_id,bme680_IAQ,bme680_IAQ_Accuracy,bme680_Static_IAQ,bme680_gas_per_kOhms,bme680_humidity,bme680_pressure,bme680_rawHumidity,bme680_rawTemperature,bme680_temperature,ccs_TVOC,ccs_eCO2,created_at,esp32_ChipID,mhz19_ppm,nextpm_pm1,nextpm_pm10,nextpm_pm25
631eca3c626d4e008acab4a5,25,0,25,22.442,48.15805,1009.82,48.792,25.5,25.49965,12,480,2022-09-12T07:57:16.027Z,13837956,403,0.9,2.3,1.7
631ecf6e626d4e008acab4a7,25,0,25,19.867,46.43539,1010.97,47.614,24.04,24.03968,11,473,2022-09-12T08:19:26.493Z,13631180,408,0.7,1.9,1.6
631ed2ba626d4e008acab4a9,25,0,25,33.124,47.51527,1009.82,48.391,25.26,25.25966,228,1579,2022-09-12T08:33:30.251Z,13837956,402,1.3,3.2,2
631ed6c8626d4e008acab4ab,25,0,25,20.079,46.42175,1011.07,47.781,24.03,24.02968,7,448,2022-09-12T08:50:48.947Z,13631180,421,1,2.8,2.1
631ed9d2626d4e008acab4ad,25,0,25,25.682,47.63625,1009.8,47.949,25.13,25.12965,11,476,2022-09-12T09:03:46.318Z,13837956,401,1.9,4.8,3.4
631ede24626d4e008acab4af,25,0,25,20.334,46.70223,1011.11,48.047,24.02,24.01968,14,495,2022-09-12T09:22:12.179Z,13631180,448,2.4,9.5,4.9
631ee0f9626d4e008acab4b1,25,0,25,24.316,47.96667,1009.76,48.67,24.82,24.81965,37,643,2022-09-12T09:34:17.674Z,13837956,401,2.4,10.3,4.3
631ee57f626d4e008acab4b3,25,0,25,20.454,46.6406,1010.95,48.072,24.27,24.26968,5,433,2022-09-12T09:53:35.546Z,13631180,471,2.7,9,6
631ee82f626d4e008acab4b5,25,0,25,23.535,46.91945,1009.84,48.031,25.33,25.32965,123,1212,2022-09-12T10:05:03.213Z,13837956,401,3,12.3,5
631eecec626d4e008acab4b7,25,0,25,20.575,45.65199,1010.99,47.206,24.55,24.54968,7,450,2022-09-12T10:25:16.099Z,13631180,460,2,7.8,5.1
631eef49626d4e008acab4b9,25,0,25,22.862,46.30273,1009.78,47.066,25.55,25.54965,141,1330,2022-09-12T10:35:21.458Z,13837956,400,2.4,12,4.9
631ef449626d4e008acab4bb,25,0,25,21.012,46.12366,1010.95,47.403,24.41,24.40968,0,400,2022-09-12T10:56:41.544Z,13631180,459,3.3,9.6,6.4
631ef671626d4e008acab4bd,25,0,25,22.564,46.12206,1009.72,46.991,25.74,25.73965,41,675,2022-09-12T11:05:53.614Z,13837956,402,2.9,12.4,5.2
631efba9626d4e008acab4bf,25,0,25,20.844,44.50978,1010.67,46.042,24.95,24.94968,21,542,2022-09-12T11:28:09.632Z,13631180,520,1.1,2.8,2.1
631efd9a626d4e008acab4c1,25,0,25,22.491,45.20164,1009.49,46.074,25.86,25.85965,365,1728,2022-09-12T11:36:26.130Z,13837956,401,2.7,11.5,5.5
631f0309626d4e008acab4c3,25,0,25,20.117,43.27377,1010.39,44.737,25.43,25.42968,7,446,2022-09-12T11:59:37.557Z,13631180,515,0.9,2.4,1.7
631f04c2626d4e008acab4c5,25,0,25,22.394,44.75137,1009.24,45.614,26.02,26.01965,451,1801,2022-09-12T12:06:58.716Z,13837956,401,2.9,14,5.2
631f0a65626d4e008acab4c7,25,0,25,19.679,42.77216,1010.1,44.03,25.64,25.63968,4,427,2022-09-12T12:31:01.604Z,13631180,507,0.7,2.6,1.7
631f0beb626d4e008acab4c9,25,0,25,23.35,43.75082,1009.02,44.407,26.08,26.07965,0,400,2022-09-12T12:37:31.536Z,13837956,403,1.7,6.5,3.1
631f1237626d4e008acab4cb,25,0,25,19.385,41.21148,1009.98,42.518,26.14,26.13968,2,417,2022-09-12T13:04:23.840Z,13631180,476,381.8,383,382.4
631f1314626d4e008acab4cd,25,0,25,24.416,43.14924,1008.88,43.897,26.37,26.36965,7,450,2022-09-12T13:08:04.423Z,13837956,401,2,10.6,4.1
631f1993626d4e008acab4cf,25,0,25,19.924,40.45104,1009.79,41.947,26.27,26.26968,0,400,2022-09-12T13:35:47.842Z,13631180,462,0.5,2.1,1.1
631f1a3c626d4e008acab4d1,25,0,25,24.691,43.40454,1008.53,44.033,26.5,26.49965,168,1494,2022-09-12T13:38:36.597Z,13837956,404,1.6,8.2,2.6
631f20ee626d4e008acab4d3,25,0,25,20.117,38.86438,1009.47,40.144,27.04,27.03968,0,400,2022-09-12T14:07:10.375Z,13631180,437,0.6,2.2,1.4
631f2166626d4e008acab4d5,25,0,25,24.387,42.72788,1008.22,43.326,26.59,26.58965,162,1465,2022-09-12T14:09:10.443Z,13837956,400,1.8,8.5,3
631f284a626d4e008acab4d7,25,0,25,20.334,40.39708,1009.34,41.538,26.58,26.57968,2,418,2022-09-12T14:38:34.738Z,13631180,473,0.5,2.4,1
631f288e626d4e008acab4d9,25,0,25,24.987,41.55288,1008.23,42.291,26.67,26.66965,672,1956,2022-09-12T14:39:42.618Z,13837956,400,1,3.1,1.8
631f2fa9626d4e008acab4db,25,0,25,20.374,40.34467,1009.16,41.426,26.61,26.60968,3,420,2022-09-12T15:10:01.291Z,13631180,491,0.5,3.2,1.3
631f2fb7626d4e008acab4dd,25,0,25,25.761,41.66807,1008,42.29,26.72,26.71965,34,627,2022-09-12T15:10:15.153Z,13837956,404,1.2,5.4,2.1
631f36de626d4e008acab4df,25,0,25,25.555,42.2435,1007.42,42.854,26.75,26.74965,16,506,2022-09-12T15:40:46.766Z,13837956,400,0,0,0
631f3703626d4e008acab4e1,25,0,25,20.176,40.44596,1008.71,41.491,26.66,26.65968,9,464,2022-09-12T15:41:23.883Z,13631180,509,0.4,2.8,0.8
631f3e09626d4e008acab4e3,25,0,25,25.777,41.47782,1007.3,42.116,26.82,26.81966,315,1677,2022-09-12T16:11:21.381Z,13837956,401,1.1,6.1,2.5
631f3e5f626d4e008acab4e5,25,0,25,20.235,40.46444,1008.5,41.607,26.61,26.60968,0,405,2022-09-12T16:12:47.482Z,13631180,521,0.3,1.6,0.6
631f4532626d4e008acab4e7,25,0,25,25.65,41.11489,1006.87,41.882,27.04,27.03966,114,1153,2022-09-12T16:41:54.243Z,13837956,403,1.2,7.2,2.4
631f45b9626d4e008acab4e9,25,0,25,19.982,40.3383,1007.96,41.458,26.61,26.60968,1,413,2022-09-12T16:44:09.269Z,13631180,519,0.5,1.6,0.6
631f4c5a626d4e008acab4eb,25,0,25,25.873,40.88591,1006.6,41.495,26.98,26.97965,11,473,2022-09-12T17:12:26.228Z,13837956,402,0.8,2,1.2
631f4d15626d4e008acab4ed,25,0,25,20.04,40.34626,1007.8,41.486,26.55,26.54968,0,405,2022-09-12T17:15:33.325Z,13631180,525,0.7,2.2,1
631f5382626d4e008acab4ef,25,0,25,25.169,40.98327,1006.44,41.555,27.05,27.04965,19,529,2022-09-12T17:42:58.960Z,13837956,400,0.9,5.2,1.8
631f5475626d4e008acab4f1,25,0,25,20.354,40.00677,1007.59,41.137,26.54,26.53968,1,413,2022-09-12T17:47:01.246Z,13631180,521,0.3,1.1,0.4
631f5aab626d4e008acab4f3,25,0,25,25.777,39.85825,1006.36,40.489,27.09,27.08965,95,1029,2022-09-12T18:13:31.890Z,13837956,400,1,6.6,2.3
631f5bcf626d4e008acab4f5,25,0,25,20.255,40.14426,1007.45,41.222,26.39,26.38968,5,433,2022-09-12T18:18:23.710Z,13631180,521,0.3,0.9,0.5
631f61d4626d4e008acab4f7,25,0,25,25.462,39.13992,1006.07,39.741,27.07,27.06965,109,1118,2022-09-12T18:44:04.045Z,13837956,402,0.8,5.1,1.4
631f6329626d4e008acab4f9,25,0,25,20.414,40.34975,1007.2,41.357,26.24,26.23968,5,438,2022-09-12T18:49:45.237Z,13631180,506,0.2,1.1,0.2
631f68fc626d4e008acab4fb,25,0,25,26.449,38.78473,1005.87,39.399,26.98,26.97965,73,882,2022-09-12T19:14:36.302Z,13837956,402,0.6,1.2,0.8
631f6a84626d4e008acab4fd,25,0,25,20.434,40.10915,1007,41.149,26.21,26.20968,3,423,2022-09-12T19:21:08.371Z,13631180,485,0.2,0.9,0.3
631f7024626d4e008acab4ff,25,0,25,27.353,38.70499,1005.93,39.3,26.93,26.92966,86,967,2022-09-12T19:45:08.969Z,13837956,402,1.1,4.2,2.1
631f71dd626d4e008acab501,25,0,25,20.886,40.18834,1007.02,41.251,26.02,26.01968,6,443,2022-09-12T19:52:29.011Z,13631180,471,0.2,0.8,0.5
631f774c626d4e008acab503,25,0,25,27.281,39.91297,1005.75,40.508,26.88,26.87965,97,1038,2022-09-12T20:15:40.416Z,13837956,400,0.9,3.2,2
631f7937626d4e008acab505,25,0,25,20.494,40.8071,1006.75,41.829,25.82,25.81968,9,460,2022-09-12T20:23:51.276Z,13631180,455,0.1,0.6,0.4
631f7e74626d4e008acab507,25,0,25,25.841,40.48822,1005.64,41.13,26.87,26.86965,60,795,2022-09-12T20:46:12.180Z,13837956,401,0.8,2.6,1.5
631f8091626d4e008acab509,25,0,25,20.196,41.46431,1006.84,42.504,25.65,25.64968,9,463,2022-09-12T20:55:13.758Z,13631180,447,0.1,0.3,0.3
631f859b626d4e008acab50b,25,0,25,24.132,40.83276,1005.66,41.461,26.82,26.81965,43,683,2022-09-12T21:16:43.625Z,13837956,400,0.7,1.1,1
631f87ff626d4e008acab50d,25,0,25,19.886,41.96352,1006.84,43.097,25.58,25.57968,8,455,2022-09-12T21:26:55.309Z,13631180,439,0.2,0.3,0.3
631f8cc4626d4e008acab50f,25,0,25,23.065,41.22995,1005.77,41.903,26.85,26.84965,74,887,2022-09-12T21:47:16.185Z,13837956,401,1,4.4,1.8
631f8f5b626d4e008acab511,25,0,25,19.773,42.53777,1006.94,43.647,25.44,25.43968,5,439,2022-09-12T21:58:19.079Z,13631180,435,0.2,0.3,0.3
631f93ec626d4e008acab513,25,0,25,22.25,41.47441,1005.89,42.093,26.82,26.81965,11,478,2022-09-12T22:17:48.246Z,13837956,400,0.6,1.8,1
631f96c8626d4e008acab515,25,0,25,19.623,42.85614,1006.88,43.995,25.36,25.35968,6,444,2022-09-12T22:30:00.083Z,13631180,428,0.2,0.3,0.3
631f9b14626d4e008acab517,25,0,25,21.358,41.65106,1005.87,42.292,26.8,26.79965,64,825,2022-09-12T22:48:20.485Z,13837956,401,0.7,1.3,1.2
631f9e37626d4e008acab519,25,0,25,19.605,43.0068,1007.16,44.171,25.29,25.28968,5,436,2022-09-12T23:01:43.112Z,13631180,424,0.2,0.3,0.3
631fa23c626d4e008acab51b,25,0,25,20.991,41.79131,1006.19,42.454,26.82,26.81965,97,1041,2022-09-12T23:18:52.735Z,13837956,400,0.7,1.5,1.1
631fa5a3626d4e008acab51d,25,0,25,19.792,43.09633,1007.2,44.222,25.22,25.21968,5,434,2022-09-12T23:33:23.912Z,13631180,417,0.2,0.3,0.3
631fa965626d4e008acab51f,25,0,25,20.657,41.95478,1005.95,42.62,26.83,26.82965,33,617,2022-09-12T23:49:25.215Z,13837956,402,0.6,1.1,1
631fad0f626d4e008acab521,25,0,25,19.698,43.10011,1006.82,44.247,25.18,25.17968,6,441,2022-09-13T00:05:03.171Z,13631180,417,0.2,0.2,0.2
631fb08c626d4e008acab523,25,0,25,20.394,42.06128,1005.73,42.748,26.83,26.82965,147,1367,2022-09-13T00:19:56.708Z,13837956,403,0.5,1,0.9
631fb469626d4e008acab525,25,0,25,19.679,43.13604,1006.94,44.326,25.13,25.12968,5,436,2022-09-13T00:36:25.917Z,13631180,419,0.2,0.4,0.4
631fb7b4626d4e008acab527,25,0,25,20.657,42.21363,1005.7,42.883,26.82,26.81965,43,688,2022-09-13T00:50:28.105Z,13837956,404,0.6,1,1
631fbb5f626d4e008acab529,25,0,25,0.9,36.53783,1006.47,41.876,27.68,27.67968,3,421,2022-09-13T01:06:07.126Z,12448712,616,0.7,1.1,0.7
631fbbc4626d4e008acab52b,25,0,25,19.754,43.35268,1006.75,44.507,25.1,25.09968,5,436,2022-09-13T01:07:48.886Z,13631180,418,0.2,0.4,0.4
631fbedb626d4e008acab52d,25,0,25,20.374,42.42116,1005.68,43.034,26.8,26.79965,20,536,2022-09-13T01:20:59.684Z,13837956,404,0.6,1.4,0.9
631fc320626d4e008acab52f,25,0,25,19.698,43.57818,1006.73,44.76,25.05,25.04968,6,445,2022-09-13T01:39:12.887Z,13631180,416,0.2,0.5,0.5
631fc604626d4e008acab531,25,0,25,20.196,42.48032,1005.6,43.174,26.81,26.80965,30,600,2022-09-13T01:51:32.114Z,13837956,403,0.5,0.7,0.7
631fca7b626d4e008acab533,25,0,25,19.586,43.77735,1006.69,45.007,25.04,25.03968,7,452,2022-09-13T02:10:35.130Z,13631180,415,0.2,0.3,0.3
631fcd2c626d4e008acab535,25,0,25,20.434,42.82827,1005.79,43.447,26.8,26.79965,36,638,2022-09-13T02:22:04.491Z,13837956,402,0.7,1.9,0.9
631fd1d5626d4e008acab537,25,0,25,19.55,44.07671,1006.53,45.251,25.02,25.01968,5,434,2022-09-13T02:41:57.935Z,13631180,418,0.2,0.3,0.3
631fd455626d4e008acab539,25,0,25,19.886,42.77658,1005.36,43.475,26.83,26.82965,25,570,2022-09-13T02:52:37.130Z,13837956,402,0.6,1.2,0.9
631fd92d626d4e008acab53b,25,0,25,19.661,44.32909,1006.32,45.532,24.97,24.96968,5,436,2022-09-13T03:13:17.426Z,13631180,418,0.3,0.4,0.4
631fdb7c626d4e008acab53d,25,0,25,19.754,42.96513,1005.04,43.606,26.81,26.80965,41,672,2022-09-13T03:23:08.654Z,13837956,403,0.7,1,0.9
631fe088626d4e008acab53f,25,0,25,19.661,44.49726,1006.08,45.705,24.94,24.93968,3,425,2022-09-13T03:44:40.306Z,13631180,419,0.3,0.4,0.4
631fe2a4626d4e008acab541,25,0,25,20.117,43.05256,1004.85,43.715,26.81,26.80965,32,615,2022-09-13T03:53:40.203Z,13837956,404,0.7,1.7,1.3
631fe7e0626d4e008acab543,25,0,25,19.605,44.68002,1005.87,45.893,24.91,24.90968,6,444,2022-09-13T04:16:00.513Z,13631180,418,0.4,0.5,0.5
631fe9cb626d4e008acab545,25,0,25,19.848,43.18035,1004.61,43.865,26.83,26.82965,13,486,2022-09-13T04:24:11.710Z,13837956,400,1,2.2,1.9
631fef3a626d4e008acab547,25,0,25,19.623,44.73232,1005.61,45.947,24.88,24.87968,4,432,2022-09-13T04:47:22.977Z,13631180,417,0.3,0.5,0.5
631ff0fc626d4e008acab549,25,0,25,20.176,43.27997,1004.37,43.946,26.8,26.79966,8,456,2022-09-13T04:54:52.170Z,13837956,402,0.9,1.7,1.2
631ff6a8626d4e008acab54b,25,0,25,19.811,44.81712,1005.37,45.991,24.85,24.84968,4,432,2022-09-13T05:19:04.076Z,13631180,415,0.2,0.4,0.4
631ff824626d4e008acab54d,25,0,25,19.829,43.33941,1004.26,44.047,26.83,26.82965,1,409,2022-09-13T05:25:24.750Z,13837956,402,1,1.7,1.3
631ffe12626d4e008acab54f,25,0,25,19.867,44.74796,1005.57,45.985,24.85,24.84968,5,434,2022-09-13T05:50:42.287Z,13631180,417,0.2,0.7,0.7
631fff4c626d4e008acab551,25,0,25,19.773,43.49813,1004.37,44.147,26.8,26.79965,3,423,2022-09-13T05:55:56.385Z,13837956,404,0.8,1.5,1.5
6320057c626d4e008acab553,25,0,25,19.792,44.62201,1005.33,45.877,24.87,24.86968,7,451,2022-09-13T06:22:20.435Z,13631180,418,0.2,0.3,0.3
63200677626d4e008acab555,25,0,25,19.623,48.63905,1004.51,49.023,26.64,26.63966,58,787,2022-09-13T06:26:31.851Z,13837956,403,1.7,6.2,2.9
63200cd8626d4e008acab557,25,0,25,19.661,44.77344,1005.61,46.011,24.87,24.86968,7,450,2022-09-13T06:53:44.649Z,13631180,423,0.2,0.4,0.4
63200d9f626d4e008acab559,25,0,25,20.678,47.08011,1004.61,47.653,26.02,26.01966,35,634,2022-09-13T06:57:03.710Z,13837956,404,1.3,3.6,2
63201433626d4e008acab55b,25,0,25,19.568,44.87172,1005.85,46.112,24.87,24.86968,7,446,2022-09-13T07:25:07.117Z,13631180,427,0.2,0.3,0.3
632014c7626d4e008acab55d,25,0,25,20.886,46.95018,1004.51,47.766,26.01,26.00965,66,836,2022-09-13T07:27:35.061Z,13837956,404,1.6,7.1,3
63201b8e626d4e008acab55f,25,0,25,19.623,44.96464,1005.71,46.186,24.84,24.83968,5,439,2022-09-13T07:56:30.335Z,13631180,429,0.2,0.6,0.3
63201bef626d4e008acab561,25,0,25,21.076,48.05061,1004.61,48.75,25.8,25.79965,11,476,2022-09-13T07:58:07.791Z,13837956,400,1.4,4.3,2.5
632022e9626d4e008acab563,25,0,25,19.924,45.81022,1005.39,47.209,24.94,24.93968,5,434,2022-09-13T08:27:53.264Z,13631180,433,1.5,7.8,4
63202317626d4e008acab565,25,0,25,21.119,46.5567,1004.24,47.966,26.08,26.07965,7,447,2022-09-13T08:28:39.231Z,13837956,401,1.4,5.6,2.3
63202a40626d4e008acab567,25,0,25,20.844,46.20668,1003.67,47.007,26.44,26.43965,19,526,2022-09-13T08:59:12.288Z,13837956,400,2.1,9,4.5
63202a44626d4e008acab569,25,0,25,20.555,45.72752,1004.82,46.968,25.01,25.00968,6,444,2022-09-13T08:59:16.850Z,13631180,433,1.4,5.5,2.7
63203169626d4e008acab56b,25,0,25,20.907,46.13899,1003.43,46.612,26.41,26.40965,21,542,2022-09-13T09:29:45.620Z,13837956,402,2.9,13,6.1
632031a0626d4e008acab56d,25,0,25,20.454,44.80299,1004.55,46.145,25.36,25.35968,9,464,2022-09-13T09:30:40.222Z,13631180,495,1,4.2,1.9
63203893626d4e008acab56f,25,0,25,20.74,45.57958,1003.57,46.346,26.7,26.69966,23,552,2022-09-13T10:00:19.068Z,13837956,400,4.3,21.2,9
632038fb626d4e008acab571,25,0,25,20.515,44.66987,1004.74,45.941,25.58,25.57968,5,439,2022-09-13T10:02:03.541Z,13631180,459,1.9,8.4,4.2
63203fbb626d4e008acab573,25,0,25,20.374,45.34482,1003.47,46,26.78,26.77965,15,501,2022-09-13T10:30:51.621Z,13837956,404,2.8,11.3,4.9
6320405c626d4e008acab575,25,0,25,20.535,45.14088,1004.65,46.556,25.6,25.59968,0,402,2022-09-13T10:33:32.460Z,13631180,438,1.8,7,4.2
632046e4626d4e008acab577,25,0,25,20.454,44.96174,1003.88,45.59,26.83,26.82965,56,770,2022-09-13T11:01:24.091Z,13837956,402,2,10.8,4.2
632047b5626d4e008acab579,25,0,25,20.678,45.13444,1005.13,46.245,25.59,25.58968,36,638,2022-09-13T11:04:53.008Z,13631180,522,0.9,3.8,2.3
63204e0c626d4e008acab57b,25,0,25,20.844,47.98439,1004.16,48.858,26.89,26.88965,41,674,2022-09-13T11:31:56.010Z,13837956,403,2.7,13.2,6.2
63204f13626d4e008acab57d,25,0,25,19.963,45.18322,1005.19,46.447,25.6,25.59968,4,432,2022-09-13T11:36:19.076Z,13631180,526,0.7,3.5,1.5
63205534626d4e008acab57f,25,0,25,20.434,50.0679,1004.26,50.791,26.84,26.83965,40,665,2022-09-13T12:02:28.650Z,13837956,404,3,12.3,5.6
6320566f626d4e008acab581,25,0,25,19.55,44.88973,1005.45,46.058,25.7,25.69968,6,444,2022-09-13T12:07:43.056Z,13631180,572,0.7,4.3,1.9
63205c5d626d4e008acab583,25,0,25,20.098,48.57258,1004.28,49.548,26.99,26.98965,36,638,2022-09-13T12:33:01.197Z,13837956,402,2.1,11.5,4.4
63205dcb626d4e008acab585,25,0,25,19.458,44.51286,1005.33,45.778,25.74,25.73968,7,451,2022-09-13T12:39:07.281Z,13631180,564,0.8,2.7,1.5
63206385626d4e008acab587,25,0,25,21.012,47.81969,1003.94,48.577,26.99,26.98965,14,496,2022-09-13T13:03:33.779Z,13837956,402,2,7.6,3.6
63206525626d4e008acab589,25,0,25,19.404,44.38804,1005,45.692,25.78,25.77968,2,414,2022-09-13T13:10:29.613Z,13631180,555,0.4,1.1,0.7
63206ab8626d4e008acab58b,25,0,25,20.414,47.33802,1003.77,48.22,27.23,27.22967,31,607,2022-09-13T13:34:16.744Z,13837956,402,2.1,9.9,4.5
63206c86626d4e008acab58d,25,0,25,19.458,43.67589,1004.84,44.936,25.98,25.97968,0,405,2022-09-13T13:41:58.576Z,13631180,535,0.5,2,1.1
632071e2626d4e008acab58f,25,0,25,20.678,45.38733,1003.59,46.147,27.32,27.31965,7,448,2022-09-13T14:04:50.447Z,13837956,402,2.6,10.6,5
632073e0626d4e008acab591,25,0,25,19.679,43.65827,1004.84,44.833,26.09,26.08968,1,409,2022-09-13T14:13:20.604Z,13631180,536,0.6,1.6,1.2
6320790b626d4e008acab593,25,0,25,21.58,45.47468,1003.45,46.15,27.4,27.39965,74,887,2022-09-13T14:35:23.301Z,13837956,404,1.7,6.1,2.9
63207b3b626d4e008acab595,25,0,25,19.422,43.87892,1004.45,45.122,26.17,26.16968,4,428,2022-09-13T14:44:43.632Z,13631180,553,0.6,2.5,1.6
63208032626d4e008acab597,25,0,25,21.715,46.22156,1002.84,46.843,27.41,27.40965,28,588,2022-09-13T15:05:54.570Z,13837956,402,1.6,8.2,2.7
63208299626d4e008acab599,25,0,25,19.189,43.95683,1003.92,45.286,26.23,26.22968,5,433,2022-09-13T15:16:09.957Z,13631180,585,0.5,1.7,1
6320875a626d4e008acab59b,25,0,25,21.875,46.25258,1002.81,46.939,27.49,27.48965,15,505,2022-09-13T15:36:26.875Z,13837956,403,1.9,8.8,3.3
632089f8626d4e008acab59d,25,0,25,19.189,44.00671,1003.94,45.252,26.32,26.31968,3,420,2022-09-13T15:47:36.545Z,13631180,567,0.4,1.1,0.8
63208e83626d4e008acab59f,25,0,25,21.921,46.47937,1002.33,47.169,27.52,27.51965,14,493,2022-09-13T16:06:59.333Z,13837956,402,1.6,8.5,3.1
63209162626d4e008acab5a1,25,0,25,19.083,44.20407,1003.45,45.328,26.32,26.31968,4,427,2022-09-13T16:19:14.529Z,13631180,583,0.4,1.6,0.9
632095aa626d4e008acab5a3,25,0,25,22.037,46.93514,1002.23,47.719,27.61,27.60965,2,414,2022-09-13T16:37:30.755Z,13837956,401,1.4,4.6,2.3
632098be626d4e008acab5a5,25,0,25,19.013,44.12173,1003.37,45.413,26.28,26.27968,1,408,2022-09-13T16:50:38.758Z,13631180,568,0.5,2.1,1
63209cd2626d4e008acab5a7,25,0,25,21.944,47.95736,1002.33,48.713,27.67,27.66965,75,895,2022-09-13T17:08:02.278Z,13837956,402,1.5,5.6,2.8
6320a017626d4e008acab5a9,25,0,25,19.171,44.70036,1003.53,45.923,26.26,26.25968,2,418,2022-09-13T17:21:59.638Z,13631180,578,0.5,1.9,1
6320a3fa626d4e008acab5ab,25,0,25,21.468,48.21062,1002.15,49.173,27.79,27.78966,46,706,2022-09-13T17:38:34.836Z,13837956,403,1.4,6.3,2.7
6320a782626d4e008acab5ad,25,0,25,18.909,44.88383,1003.29,46.133,26.26,26.25968,3,424,2022-09-13T17:53:38.740Z,13631180,566,0.5,1,0.7
6320ab23626d4e008acab5af,25,0,25,20.991,49.00426,1002.15,49.799,27.73,27.72965,29,596,2022-09-13T18:09:07.320Z,13837956,403,1.5,5.2,2.7
6320aee1626d4e008acab5b1,25,0,25,18.926,45.27155,1003.26,46.467,26.2,26.19968,3,422,2022-09-13T18:25:05.061Z,13631180,549,0.5,1.4,0.8
6320b257626d4e008acab5b3,25,0,25,21.034,49.68851,1001.86,50.471,27.75,27.74967,61,806,2022-09-13T18:39:51.949Z,13837956,400,1.9,6.5,3.4
6320b63c626d4e008acab5b5,25,0,25,19.153,45.37261,1003.06,46.637,26.09,26.08968,5,434,2022-09-13T18:56:28.692Z,13631180,543,0.4,1.2,0.8
6320b980626d4e008acab5b7,25,0,25,20.907,49.81931,1001.76,50.604,27.72,27.71965,19,526,2022-09-13T19:10:24.490Z,13837956,404,2,8,3.5
6320bd96626d4e008acab5b9,25,0,25,19.171,46.14357,1002.84,47.32,25.96,25.95968,3,424,2022-09-13T19:27:50.680Z,13631180,534,0.4,1,0.7
6320c0a9626d4e008acab5bb,25,0,25,21.292,49.41439,1001.99,50.262,27.74,27.73965,5,435,2022-09-13T19:40:57.055Z,13837956,404,2,5.2,3.4
6320c4f1626d4e008acab5bd,25,0,25,19.171,46.50953,1003,47.696,25.88,25.87968,8,454,2022-09-13T19:59:13.771Z,13631180,515,0.4,1.1,0.8
6320c7d1626d4e008acab5bf,25,0,25,20.949,49.4982,1001.98,50.278,27.69,27.68966,86,970,2022-09-13T20:11:29.686Z,13837956,401,1.8,6,3.1
6320cc4c626d4e008acab5c1,25,0,25,18.996,46.99815,1003.04,48.22,25.84,25.83968,14,495,2022-09-13T20:30:36.735Z,13631180,506,0.4,1.5,0.9
6320cef9626d4e008acab5c3,25,0,25,20.04,49.42027,1002.07,50.176,27.64,27.63965,33,623,2022-09-13T20:42:01.229Z,13837956,403,1.9,5.3,2.6
6320d3a7626d4e008acab5c5,25,0,25,18.688,47.15511,1003.22,48.427,25.77,25.76968,11,478,2022-09-13T21:01:59.938Z,13631180,490,0.4,1.3,0.7
6320d620626d4e008acab5c7,25,0,25,19.206,49.21031,1002.33,49.963,27.61,27.60965,25,570,2022-09-13T21:12:32.556Z,13837956,401,1.5,4,2.4
6320db15626d4e008acab5c9,25,0,25,18.374,47.28565,1003.49,48.539,25.7,25.69968,10,466,2022-09-13T21:33:41.965Z,13631180,491,0.3,0.5,0.5
6320dd48626d4e008acab5cb,25,0,25,18.621,49.20235,1002.15,49.932,27.59,27.58965,25,567,2022-09-13T21:43:04.602Z,13837956,402,1.2,3,2
6320e271626d4e008acab5cd,25,0,25,18.293,47.85798,1003.29,49.15,25.65,25.64968,8,456,2022-09-13T22:05:05.364Z,13631180,484,0.4,1.1,1
6320e470626d4e008acab5cf,25,0,25,18.261,49.18151,1001.94,49.934,27.57,27.56965,14,492,2022-09-13T22:13:36.699Z,13837956,403,1.3,3.4,1.9
6320e9cb626d4e008acab5d1,25,0,25,18.309,48.55482,1003.02,49.82,25.54,25.53968,6,441,2022-09-13T22:36:27.742Z,13631180,473,0.3,0.5,0.5
6320eb98626d4e008acab5d3,25,0,25,17.992,49.16283,1001.82,49.938,27.58,27.57965,15,500,2022-09-13T22:44:08.785Z,13837956,403,1.2,3.2,2.1
6320f127626d4e008acab5d5,25,0,25,18.407,48.82507,1002.88,50.168,25.52,25.51968,3,420,2022-09-13T23:07:51.696Z,13631180,466,0.4,1.1,0.7
6320f2c0626d4e008acab5d7,25,0,25,17.823,49.19132,1001.66,49.967,27.57,27.56965,2,417,2022-09-13T23:14:40.855Z,13837956,401,1.3,3.6,2.2
6320f894626d4e008acab5d9,25,0,25,18.423,49.30813,1002.56,50.641,25.48,25.47968,6,441,2022-09-13T23:39:32.557Z,13631180,462,0.4,1.2,0.7
6320f9ee626d4e008acab5db,25,0,25,17.807,49.18641,1001.52,50.008,27.59,27.58966,12,481,2022-09-13T23:45:18.750Z,13837956,404,1.2,3.4,1.9
6320ffff626d4e008acab5dd,25,0,25,18.472,49.50986,1002.66,50.944,25.45,25.44968,3,424,2022-09-14T00:11:11.120Z,13631180,458,0.4,0.4,0.4
63210116626d4e008acab5df,25,0,25,17.747,49.43572,1001.58,50.169,27.56,27.55965,8,457,2022-09-14T00:15:50.899Z,13837956,401,1.1,2.7,1.5
6321075a626d4e008acab5e1,25,0,25,18.439,50.14657,1002.8,51.455,25.36,25.35968,6,445,2022-09-14T00:42:34.068Z,13631180,454,0.5,0.7,0.7
63210847626d4e008acab5e3,25,0,25,17.611,49.44705,1001.84,50.273,27.59,27.58966,3,426,2022-09-14T00:46:31.187Z,13837956,401,1.1,2,1.6
